Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Elmwood,https://www.crunchbase.com/organization/elmwood,51-100,Active,http://www.elmwood.com/,enquiries@elmwood.com,+61 1133184500,,,,,,,,,"Advertising, Design, Sales and Marketing","Advertising, Web Design",0,11,,Advertising; business,,,,,,"Leeds, Leeds, United Kingdom",$10M to $50M,1977-01-01,day,,https://www.linkedin.com/company/elmwood-brand-design
Digimedia,https://www.crunchbase.com/organization/digimedia-4e6d,51-100,Active,https://www.digimedia.com,,+1 940-691-1800,,,,,,,,,"Design, Internet Services, Media and Entertainment","Digital Media, Domain Registrar, Web Design, Web Hosting",,,,,1731184,USD,1731184,,,"Wichita Falls, Texas, United States",$10M to $50M,1997-01-01,year,,https://www.linkedin.com/company/digimedia-com
Radley Yeldar,https://www.crunchbase.com/organization/radley-yeldar,251-500,Active,http://ry.com,hello@ry.com,44 20 7033 0700,,,,,,,,,"Advertising, Design, Information Technology, Professional Services, Sales and Marketing, Software","Advertising, Consulting, CRM, Information Technology, Legal, Web Design",,,,,1217388,USD,1217388,,,"London, England, United Kingdom",$10M to $50M,1986-01-01,year,,https://www.linkedin.com/company/radley-yeldar/
The Onyx Collection,https://www.crunchbase.com/organization/the-onyx-collection,101-250,Active,http://onyxcollection.com,info@onyxtop.com,(800) 393-6699,,,,,,,,,"Clothing and Apparel, Consumer Electronics, Consumer Goods, Design, Hardware, Manufacturing","Computer, Consumer Goods, Fashion, Manufacturing, Web Design",,,,,614146,USD,614146,,,"Belvue, Kansas, United States",$10M to $50M,1928-01-01,year,,https://www.linkedin.com/company/the-onyx-collection
Off Madison Ave,https://www.crunchbase.com/organization/off-madison-ave,51-100,Active,http://www.offmadisonave.com,kim.higdon@offmadisonave.com,+1 480 505-4500,,,,,,,,,"Advertising, Design, Hardware, Sales and Marketing, Science and Engineering, Software","Advertising, Robotics, Web Design",,,,,408705,USD,408705,,,"Phoenix, Arizona, United States",$10M to $50M,1998-01-01,year,,https://www.linkedin.com/company/off-madison-ave
Web CEO,https://www.crunchbase.com/organization/web-ceo-ltd,51-100,Active,http://www.webceo.com,support@webceo.com,(186) 679-3223,,,,,,,,,"Design, Internet Services, Sales and Marketing, Software","Internet, SEO, Software, Web Design",,,,,1914442,USD,1914442,,,"London, England, United Kingdom",$10M to $50M,2000-12-01,day,,http://www.linkedin.com/company/web-ceo
ATCOM,https://www.crunchbase.com/organization/atcom,101-250,Active,https://www.atcom.gr,info@atcom.gr,+30 21 0241 9500,,,,,,,,,"Apps, Commerce and Shopping, Design, Hardware, Internet Services, Mobile, Professional Services, Software","Cloud Infrastructure, Consulting, E-Commerce Platforms, Enterprise Applications, Enterprise Software, Internet of Things, Mobile, Mobile Apps, Web Design",0,1,,Telecommunications,,,,,,"Athens, Attiki, Greece",$10M to $50M,2000-01-01,year,,https://www.linkedin.com/company/atcom-sa/
"Textiles By Design, LLC & Prima-Tex Industries",https://www.crunchbase.com/organization/textiles-by-design-llc-prima-tex-industries,101-250,Active,http://prima-tex.com,sales@prima-tex.com,714.521.4657,,,,,,,,,"Design, Manufacturing","Manufacturing, Web Design",,,,,434844,USD,434844,,,"Buena Park, California, United States",$10M to $50M,1991-01-01,day,,https://www.linkedin.com/company/hanes-industries
i95Dev,https://www.crunchbase.com/organization/i95dev,101-250,Active,http://www.i95dev.com,info@i95dev.com,(301) 760.7499,,,,,,,,,"Commerce and Shopping, Design, Internet Services, Media and Entertainment, Mobile, Software","Content, E-Commerce, E-Commerce Platforms, Mobile, Software, Web Design, Web Development",,,,,3727653,USD,3727653,,,"Iselin, New Jersey, United States",$10M to $50M,2011-04-01,day,,http://www.linkedin.com/company/i95dev
Adrian Smith + Gordon Gill Architecture,https://www.crunchbase.com/organization/adrian-smith-gordon-gill-architecture,101-250,Active,http://smithgill.com,info@smithgill.com,312 920 1888,,,,,,,,,"Design, Professional Services","Consulting, Web Design",,,,,1537680,USD,1537680,,,"Chicago, Illinois, United States",$10M to $50M,2006-01-01,day,,https://www.linkedin.com/company/asggarchitecture
Fortify Solution,https://www.crunchbase.com/organization/fortify-solution-llc,51-100,Active,https://fortifysolution.org/,fortifysolution@gmail.com,+1-828-668-2992,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Machine Learning, Marketing, Software, Web Design, Web Development",,,,,,,,,,"Bloomington, Minnesota, United States",$10M to $50M,2000-08-16,day,,https://www.linkedin.com/company/fortify-solutions-llc/
Openwave Computing LLC,https://www.crunchbase.com/organization/openwave-computing,101-250,Active,http://www.openwavecomp.com,info@openwavecomp.com,212.209.1537,,,,,,,,,"Commerce and Shopping, Design, Mobile, Software","E-Commerce, Mobile, Software, Web Design, Web Development",,,,,2938482,USD,2938482,,,"New York, New York, United States",$10M to $50M,1997-10-16,day,,https://www.linkedin.com/company/openwave-computing-llc
Horizon Technologies Inc,https://www.crunchbase.com/organization/horizon-technologies-inc,51-100,Active,http://www.horizontechnol.com,,408-733-1530,,,,,,,,,"Administrative Services, Design, Information Technology, Other, Professional Services","Consulting, Information Technology, Project Management, Web Design",,,,,1027972,USD,1027972,,,"Sunnyvale, California, United States",$10M to $50M,2008-01-01,year,,https://www.linkedin.com/company/horizon-technologies-inc.-
Bubbleup,https://www.crunchbase.com/organization/bubbleup,51-100,Active,https://www.bubbleup.net/,info@bubbleup.net,832585-0709,,,,,,,,,"Advertising, Apps, Commerce and Shopping, Design, Sales and Marketing, Software","Advertising, Apps, Digital Marketing, E-Commerce, Web Design",0,2,,Scientific and technological services,1111074,USD,1111074,,,"The Woodlands, Texas, United States",$10M to $50M,2004-01-01,day,,https://www.linkedin.com/company/bubbleup/
Imagineer Technology Group,https://www.crunchbase.com/organization/imagineer-technology-group,51-100,Active,http://www.imagineertechnology.com/default,info@imagineertechnology.com,(646) 416-5800,,,,,,,,,"Design, Financial Services, Software","Financial Services, Software, Web Design",,,,,1474642,USD,1474642,,,"New York, New York, United States",$10M to $50M,1998-01-01,year,,https://www.linkedin.com/company/imagineer-technology-group
Eluminous Technologies,https://www.crunchbase.com/organization/eluminous-technologies-pvt-ltd,51-100,Active,https://eluminoustechnologies.com/,biz@eluminoustechnologies.com,+1 484 4019 147,,,,,,,,,"Commerce and Shopping, Design, Education, Information Technology, Real Estate, Software, Transportation","Education, Enterprise Software, Information Technology, Logistics, Real Estate, Retail, Software, Web Design",,,,,,,,,,"Nasik, Maharashtra, India",$10M to $50M,2002-01-01,year,,https://www.linkedin.com/company/eluminous-technologies
RDG Planning & Design,https://www.crunchbase.com/organization/rdg-planning-design,101-250,Active,http://rdgusa.com,accounting@rdgusa.com,314.750.3602,,,,,,,,,"Design, Professional Services","Consulting, Legal, Product Design, Web Design",0,1,,Non-metallic building materials,3861831,USD,3861831,,,"Des Moines, Iowa, United States",$10M to $50M,1965-01-01,year,,https://www.linkedin.com/company/rdg-planning-&-design
Think Patented,https://www.crunchbase.com/organization/think-patented,51-100,Active,http://thinkpatented.com,info@thinkpatented.com,937-353-2299,,,,,,,,,"Advertising, Content and Publishing, Design, Media and Entertainment, Sales and Marketing, Transportation","Advertising, Printing, Public Relations, Shipping, Web Design",,,,,1065583,USD,1065583,,,"Dayton, Ohio, United States",$10M to $50M,1979-01-01,year,,https://www.linkedin.com/company/think-patented
Production Solutions,https://www.crunchbase.com/organization/production-solutions,51-100,Active,https://www.productionsolutions.com/,ps-expert@psmail.com,7037340136,,,,,,,,,"Advertising, Design, Sales and Marketing","Advertising, Marketing, Web Design",,,,,2199001,USD,2199001,,,"Vienna, Virginia, United States",$10M to $50M,1987-01-01,year,,https://www.linkedin.com/company/production-solutions
Ledelsea,https://www.crunchbase.com/organization/ledelsea,101-250,Active,https://ledelsea.com,jane@ledelsea.com,+1 952 283 3142,,,,,,,,,"Design, Information Technology, Professional Services, Software","Consulting, Information Technology, Quality Assurance, Software, Web Design",,,,,1253645,USD,1253645,,,"Minnetonka, Minnesota, United States",$10M to $50M,2013-01-01,year,,https://www.linkedin.com/company/ledelsea/
Binary Anvil,https://www.crunchbase.com/organization/binary-anvil,101-250,Active,https://www.binaryanvil.com,,425-961-0537,,,,,,,,,"Commerce and Shopping, Design, Information Technology, Software","E-Commerce, Enterprise Resource Planning (ERP), Information Technology, Web Design",,,,,1427190,USD,1427190,,,"Issaquah, Washington, United States",$10M to $50M,2010-01-01,day,,https://www.linkedin.com/company/binary-anvil
Enspire for Enterprise,https://www.crunchbase.com/organization/enspire-for-enterprise,101-250,Active,https://enspireforenterprise.com/,info@enspireforenterprise.com,800-906-8277,,,,,,,,,"Design, Internet Services, Sales and Marketing","Marketing, SEO, Web Design",,,,,408551,USD,408551,,,"Jacksonville, Florida, United States",$10M to $50M,2006-01-01,year,,https://www.linkedin.com/company/enspire-for-enterprise/
Universal Mind,https://www.crunchbase.com/organization/universal-mind,51-100,Active,http://www.universalmind.com,brianna.pade@universalmind.com,+1 303 481 1941,,,,,,,,,"Content and Publishing, Design, Information Technology, Media and Entertainment, Professional Services","Consulting, Creative Agency, Information Technology, Web Design",,,,,6529477,USD,6529477,,,"Denver, Colorado, United States",$10M to $50M,2003-01-01,year,,https://www.linkedin.com/company/50750
SunDance,https://www.crunchbase.com/organization/sundance-52f4,101-250,Active,https://sundanceusa.com,contactus@sundanceusa.com,+1 407 734 7444,,,,,,,,,"Administrative Services, Content and Publishing, Design, Media and Entertainment, Other, Sales and Marketing, Software","Commercial, Digital Signage, Marketing, Packaging Services, Printing, Web Design, Web Development",,,,,556313,USD,556313,,,"Orlando, Florida, United States",$10M to $50M,2007-01-01,year,,https://www.linkedin.com/company/sundance-marketing-solutions
Cone,https://www.crunchbase.com/organization/cone,51-100,Active,http://www.coneinc.com,contact_us@conecomm.com,617-227-2111,,,,,,,,,"Advertising, Design, Internet Services, Media and Entertainment, Other, Sales and Marketing, Social Impact, Software","Advertising, Non Profit, Public Relations, Social Media, Web Design, Web Development, Web Hosting",0,2,,Basic staples,1175269,USD,1175269,,,"Boston, Massachusetts, United States",$10M to $50M,1980-01-01,year,,https://www.linkedin.com/company/cone-communications
Aquent Studios,https://www.crunchbase.com/organization/aquent-studios,501-1000,Active,https://aquentstudios.com,,+1 617 535 5000,,,,,,,,,"Advertising, Content and Publishing, Design, Financial Services, Media and Entertainment, Other, Sales and Marketing, Video","Advertising, Asset Management, Professional Services, Video Editing, Web Design",,,,,169248,USD,169248,,,"Seattle, Washington, United States",$10M to $50M,1986-01-01,year,,https://www.linkedin.com/company/aquent-studios
"Peeq Media, LLC",https://www.crunchbase.com/organization/peeq-media-llc,251-500,Active,http://peeqmedia.com,,(212) 213-8310,,,,,,,,,"Advertising, Design, Internet Services, Sales and Marketing","Advertising, Internet, Marketing, Product Design, Web Design",,,,,,,,,,"Long Island City, New Jersey, United States",$10M to $50M,1960-01-01,year,,https://www.linkedin.com/company/peeq-media-llc
OrangeMantra,https://www.crunchbase.com/organization/orangemantra,251-500,Active,https://www.orangemantra.com,vinit@orangemantra.com,91 9870289050,,,,,,,,,"Administrative Services, Design, Hardware, Other, Software","Project Management, Software, Telecommunications, Web Design, Web Development",,,,,1415462,USD,1415462,,,"Gurgaon, Haryana, India",$10M to $50M,2001-01-01,year,,https://www.linkedin.com/company/orange-mantra
Drish Infotech,https://www.crunchbase.com/organization/drish-infotech,51-100,Active,https://drishinfo.com,contacts@drishinfo.com,+91-9781716363,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Internet Services, Mobile, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, DevOps, Internet of Things, IT Infrastructure, IT Management, Machine Learning, Mobile Apps, Web Design, Web Development",0,1,,Scientific and electric apparatus and instruments,,,,,,"Mohali, Punjab, India",$10M to $50M,1999-04-27,day,,https://www.linkedin.com/company/drish-infotech-ltd/
Experience One,https://www.crunchbase.com/organization/experience-one,101-250,Active,https://experienceone.com,pr@experienceone.com,+49-711-2535-9960,,,,,,,,,"Design, Information Technology, Professional Services, Sales and Marketing, Science and Engineering, Software","Consulting, Digital Marketing, Information Technology, Software Engineering, UX Design, Web Design, Web Development",,,,,498307,USD,498307,,,"Stuttgart, Baden-Wurttemberg, Germany",$10M to $50M,2006-01-01,day,,https://www.linkedin.com/company/weareeo
AvroKO,https://www.crunchbase.com/organization/avroko,101-250,Active,http://avroko.com,info@avroko.com,212.343.7024,,,,,,,,,"Clothing and Apparel, Design, Professional Services","Consulting, Fashion, Product Design, Web Design",0,1,,Scientific and technological services,,,,,,"New York, New York, United States",$10M to $50M,1998-01-01,day,,https://www.linkedin.com/company/avroko
Source Soft Solutions,https://www.crunchbase.com/organization/source-soft-solutions,101-250,Active,https://www.sourcesoftsolutions.com/,reachus@sourcesoftsolutions.com,609-945-4955 ,,,,,,,,,"Apps, Design, Mobile, Sales and Marketing, Software","Digital Marketing, Mobile Apps, Software, Web Design, Web Development",,,,,5367182,USD,5367182,,,"Edison, New Jersey, United States",$10M to $50M,2007-01-01,year,,https://www.linkedin.com/company/sourcesoft-solutions-pvt-ltd/
Kay Automotive Graphics,https://www.crunchbase.com/organization/kay-automotive-graphics,251-500,Active,http://kayautomotive.com,hr@kayautomotive.net,248-377-0573,,,,,,,,,"Consumer Electronics, Design, Hardware, Manufacturing, Transportation","Automotive, Electronics, Logistics, Manufacturing, Product Design, Web Design",,,,,1290000,USD,1290000,,,"Lake Orion, Michigan, United States",$10M to $50M,1968-01-01,year,,https://www.linkedin.com/company/kay-automotive-graphics
TransData,https://www.crunchbase.com/organization/transdata,101-250,Active,http://transdata.biz/,contact@transdata.biz,+19179722376,,,,,,,,,"Apps, Commerce and Shopping, Design, Mobile, Other, Professional Services, Sales and Marketing, Software","App Marketing, Business Development, Digital Marketing, E-Commerce, Enterprise Applications, Mobile Apps, Professional Services, UX Design, Virtual Assistant, Web Design, Web Development",,,,,3596176,USD,3596176,,,"Woodbridge, New Jersey, United States",$10M to $50M,2003-01-01,year,,https://www.linkedin.com/company/transdata-international/
