Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Adwisely,https://www.crunchbase.com/organization/retargetapp,11-50,Active,https://adwisely.com,hello@adwisely.com,,,,,,,,,,"Advertising, Data and Analytics, Internet Services, Media and Entertainment, Platforms, Sales and Marketing, Software","Advertising, Big Data, Facebook, Google, Marketing, Marketing Automation, Social Media, Software",,,,,,,,,,"Los Angeles, California, United States",$1M to $10M,2018-06-01,month,"Google for Startups, Gaingels, Mana Ventures, TMT Investments, CABRA VC",https://www.linkedin.com/company/adwisely-ads
Sendoso,https://www.crunchbase.com/organization/sendoso,251-500,Active,https://sendoso.com,engage@sendoso.com,(888)717-3287,,,,,,,,,"Information Technology, Other, Sales and Marketing, Software","B2B, Direct Sales, Marketing Automation, SaaS, Sales Automation",1,1,Computing; Calculating,Scientific and technological services,11345068,USD,11345068,,,"San Francisco, California, United States",$1M to $10M,2016-11-01,day,"Hack VC, Oak HC/FT, Stage 2 Capital, Storm Ventures, Struck Capital",https://www.linkedin.com/company/sendoso
Intelligent Artifacts,https://www.crunchbase.com/organization/intelligentartifacts,11-50,Active,https://www.intelligent-artifacts.com/,team@intelligent-artifacts.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Information Technology, Manufacturing, Privacy and Security, Sales and Marketing, Science and Engineering, Software, Transportation","Artificial Intelligence (AI), Autonomous Vehicles, Computer Vision, Cyber Security, Data Center Automation, Industrial Automation, Intelligent Systems, Marketing Automation, Natural Language Processing, Sales Automation",0,4,,Scientific and electric apparatus and instruments,236258,USD,236258,,,"New York, New York, United States",$1M to $10M,2019-03-01,day,,https://www.linkedin.com/company/intelligent-artifacts/
Kiliba,https://www.crunchbase.com/organization/kiliba,11-50,Active,https://www.kiliba.com,info@kiliba.com,+33 09 73 01 98 22,,,,,,,,,"Sales and Marketing, Software","Email Marketing, Marketing, Marketing Automation",,,,,,,,,,"Boulogne-billancourt, Ile-de-France, France",$1M to $10M,2018-01-01,year,"Frenchfounders, Nadav Ben-Chanoch, Otium Capital, Pareto Holdings, Thibaud Hug de Larauze",https://www.linkedin.com/company/kiliba/
Open Influence,https://www.crunchbase.com/organization/instabrand,51-100,Active,https://www.openinfluence.com,social@openinfluence.com,323-424-4001,,,,,,,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Internet Services, Media and Entertainment, Sales and Marketing, Software","Advertising, Brand Marketing, Machine Learning, Marketing Automation, Social Media, Social Media Advertising, Social Media Marketing",0,2,,Advertising; business,157374,USD,157374,,,"Los Angeles, California, United States",$1M to $10M,2011-01-01,year,TI Capital,https://www.linkedin.com/company/openinfluence/
Oda,https://www.crunchbase.com/organization/oda-19dd,11-50,Active,https://studio.odaportal.com,info@odaportal.com,,,,,,,,,,"Financial Services, Real Estate, Sales and Marketing, Software","Developer APIs, Marketing Automation, Real Estate, Real Estate Investment",,,,,100460,USD,100460,,,"Los Angeles, California, United States",$1M to $10M,2019-01-01,year,"Y Combinator, Navitas Capital, Geometry Venture Development | Angel Investment Fund, Collective Spark",https://www.linkedin.com/company/odastudio
Aptivio,https://www.crunchbase.com/organization/aptivio,11-50,Active,https://www.aptiv.io,hello@aptiv.io,1-646-564-5641,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Lead Generation, Lead Management, Machine Learning, Marketing, Marketing Automation, SaaS, Sales, Software",1,0,Computing; Calculating,,,,,,,"New York, New York, United States",$1M to $10M,2019-07-01,day,"Quake Capital Partners, BIP Ventures, Riverside Acceleration Capital, Band of Angels, BIP Capital",https://www.linkedin.com/company/aptivio/
SharpSpring,https://www.crunchbase.com/organization/sharpspring,101-250,Active,http://www.sharpspring.com/,,+1 (352)507-4376,,,,,,,,,"Sales and Marketing, Software","Marketing Automation, SaaS, Software",1,2,Electric Communication Technique,Scientific and technological services,3405000,USD,3405000,,,"Gainesville, Florida, United States",$1M to $10M,2011-01-01,year,Florida Institute for the Commercialization of Florida Technology,http://www.linkedin.com/company/2648897
EyeLevel.ai,https://www.crunchbase.com/organization/eyelevel-ai,11-50,Active,https://www.eyelevel.ai/,info@eyelevel.ai,,,,,,,,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Information Technology, Internet Services, Messaging and Telecommunications, Sales and Marketing, Science and Engineering, Software","Advertising, Artificial Intelligence (AI), Marketing Automation, Messaging, Software",,,,,612942,USD,612942,,,"Berkeley, California, United States",$1M to $10M,2018-01-01,year,"Alumni Ventures, SkyDeck Berkeley, Berkeley SkyDeck Fund, Service Provider Capital, Inspiration Ventures",https://www.linkedin.com/company/eyelevelai/
Advocado,https://www.crunchbase.com/organization/advocado-7952,11-50,Active,https://www.myadvocado.com,info@myadvocado.com,+13148885411,,,,,,,,,"Advertising, Data and Analytics, Information Technology, Internet Services, Media and Entertainment, Professional Services, Sales and Marketing, Software, Video","Advertising, Advertising Platforms, Analytics, Big Data, Broadcasting, Business Development, Cloud Data Services, Local Advertising, Marketing Automation, Software",39,6,Electric Communication Technique,Scientific and technological services,400913,USD,400913,,,"Saint Louis, Missouri, United States",$1M to $10M,2017-01-01,year,"Crescent Cove Advisors, Octave Ventures LLC, Vest Coast Capital, Skandalaris Center for Interdisciplinary Innovation and Entrepreneurship, RJ Jones",https://www.linkedin.com/company/myadvocado
Audience.co,https://www.crunchbase.com/organization/audience-co,11-50,Active,https://audience.co/,info@audience.co,,,,,,,,,,"Sales and Marketing, Software","Digital Marketing, Marketing Automation, SaaS",,,,,216028,USD,216028,,,"Miami, Florida, United States",$1M to $10M,2019-01-22,day,Next Coast Ventures,https://www.linkedin.com/company/audience-co
tray.io,https://www.crunchbase.com/organization/tray,101-250,Active,http://tray.io,in@tray.io,415-418-3570,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Sales and Marketing, Software","Cloud Computing, Data Integration, Marketing Automation, SaaS, Sales Automation, Software",0,3,,Scientific and technological services,4862183,USD,4862183,,,"San Francisco, California, United States",$1M to $10M,2012-04-14,day,"Notable Capital, Techstars, Meritech Capital Partners, StepStone Group, Mosaic Ventures",http://www.linkedin.com/company/2659008
Vertify,https://www.crunchbase.com/organization/vertify,11-50,Active,https://vertify.com,hello@vertify.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Sales and Marketing, Software","Analytics, Data Integration, Marketing Automation, Predictive Analytics, Software",0,0,,Scientific and technological services,945300,USD,945300,,,"Austin, Texas, United States",$1M to $10M,2017-10-01,day,"Signature Bank, Quake Capital Partners, Right Side Capital Management",https://www.linkedin.com/company/vertifydata/?viewAsMember=true
MixRank,https://www.crunchbase.com/organization/mixrank,11-50,Active,https://mixrank.com,,,,,,,,,,,"Advertising, Data and Analytics, Mobile, Other, Sales and Marketing, Software","Advertising, Analytics, B2B, Big Data, Business Intelligence, Enterprise Software, Lead Generation, Marketing Automation, Mobile",0,1,,Advertising; business,,,,,,"San Francisco, California, United States",$1M to $10M,2011-01-01,year,"Lighter Capital, DCVC, Y Combinator, TSVC, Peter Bordes",https://www.linkedin.com/company/mixrank
Aiden.ai,https://www.crunchbase.com/organization/aiden-2,1-10,Closed,http://aiden.ai/,team@aiden.ai,,,,,,,,,,"Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Computer, Marketing, Marketing Automation, SaaS, Software",0,1,,Scientific and electric apparatus and instruments,251188,USD,251188,,,"London, England, United Kingdom",$1M to $10M,2016-07-01,day,"Partech, Kima Ventures, Sophia Bendz, Nicolas Pinto, Cedric Sellin",https://www.linkedin.com/company/aiden.ai
Tradable Bits,https://www.crunchbase.com/organization/toggleme,11-50,Active,http://www.tradablebits.com,info@tradablebits.com,(604) 620-7911,,,,,,,,,"Advertising, Events, Information Technology, Media and Entertainment, Mobile, Music and Audio, Sales and Marketing, Software, Sports","Advertising Platforms, eSports, Marketing Automation, Mobile, Music, Social CRM, Sports, Ticketing",,,,,,,,,,"Vancouver, British Columbia, Canada",$1M to $10M,2010-07-02,day,"VentureOut, Pacific Economic Development Canada",http://www.linkedin.com/company/1562987
Taplytics,https://www.crunchbase.com/organization/taplytics,51-100,Active,http://taplytics.com,contact@taplytics.com,+1 866)230-0090,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Machine Learning, Marketing Automation, SaaS",5,3,Computing; Calculating,Scientific and technological services,,,,,,"Toronto, Ontario, Canada",$1M to $10M,2014-01-01,year,"Creative Destruction Lab (CDL), Y Combinator, Paul Buchheit, Garry Tan, Justin Kan",http://www.linkedin.com/company/taplytics
SoMin.ai,https://www.crunchbase.com/organization/somin-ai,11-50,Active,http://somin.ai,a@somin.ai,+447418373131,,,,,,,,,"Advertising, Artificial Intelligence (AI), Data and Analytics, Internet Services, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Content Marketing, Machine Learning, Marketing Automation, Natural Language Processing, Predictive Analytics, SaaS, SEM, Social Media Marketing",,,,,189114,USD,189114,,,"Singapore, Central Region, Singapore",$1M to $10M,2017-01-01,year,"Investible, GSD Venture Studios, JOINT JOURNEY, Tembusu Partners, Oxean",https://www.linkedin.com/company/somin/
TrackMaven,https://www.crunchbase.com/organization/trackmaven,51-100,Active,https://www.trackmaven.com/,,(202) 503-9994,,,,,,,,,"Advertising, Data and Analytics, Sales and Marketing, Software","Advertising, Analytics, Marketing, Marketing Automation, Social Media Marketing",0,1,,Scientific and technological services,,,,,,"Washington, District of Columbia, United States",$1M to $10M,2012-09-01,day,"Bowery Capital, New Enterprise Associates, Silicon Valley Bank, Forum Ventures, Sean Glass",http://www.linkedin.com/company/trackmaven
Skayle,https://www.crunchbase.com/organization/mobikon,51-100,Closed,https://www.skayle.com,marketing@skayle.com,(659)127-2972,1,2,1,,,,,,"Consumer Electronics, Food and Beverage, Hardware, Information Technology, Mobile, Sales and Marketing, Software","Computer, CRM, Loyalty Programs, Marketing Automation, Mobile, Restaurants, Software",,,,,,,,,,"Singapore, Central Region, Singapore",$1M to $10M,2011-01-01,year,"Jungle Ventures, InnoVen Capital, Binny Bansal, Qualgro VC, Sistema Asia Capital",https://www.linkedin.com/company/930990
SmarterHQ,https://www.crunchbase.com/organization/smarter-remarketer,51-100,Active,http://www.smarterhq.com,learnmore@smarterhq.com,,,,,,,,,,"Advertising, Commerce and Shopping, Sales and Marketing, Software","Advertising, Email Marketing, Marketing Automation, Personalization",,,,,685394,USD,685394,,,"Indianapolis, Indiana, United States",$1M to $10M,2010-01-01,year,"Simon Property Group, City National Bank, Battery Ventures, Spring Lake Equity Partners",http://www.linkedin.com/company/smarterremarketer-llc
AddShoppers,https://www.crunchbase.com/organization/add-shoppers,51-100,Active,http://www.AddShoppers.com,info@addshoppers.com,,,,,,,,,,"Commerce and Shopping, Data and Analytics, Sales and Marketing, Software","Big Data, E-Commerce, Marketing Automation, Personalization, Software",0,8,,Advertising; business,,,,,,"Charlotte, North Carolina, United States",$1M to $10M,2011-01-01,year,"Lighter Capital, Jurassic Capital",https://www.linkedin.com/company/add-shoppers/
Webidoo,https://www.crunchbase.com/organization/webidoo,11-50,Active,http://www.webidoo.com,hello@webidoo.com,+3902800122,,,,,,,,,"Advertising, Sales and Marketing, Software","Advertising, Digital Marketing, Marketing, Marketing Automation, SaaS",0,5,,Scientific and electric apparatus and instruments,,,,,,"Milan, Lombardia, Italy",$1M to $10M,2017-10-17,day,"TIM Ventures, Banca Generali, 8a + INVESTMENTS",https://www.linkedin.com/company/webidoo
SQUID,https://www.crunchbase.com/organization/squid-rewards,11-50,Active,https://www.squidloyalty.ie/,info@squidloyalty.ie,,,,,,,,,,"Apps, Food and Beverage, Mobile, Sales and Marketing, Software, Transportation","Food Delivery, Loyalty Programs, Marketing Automation, Mobile Apps",,,,,,,,,,"Dublin, Dublin, Ireland",$1M to $10M,2020-01-01,day,,https://www.linkedin.com/company/squid-loyalty
Fyrfeed,https://www.crunchbase.com/organization/fyrfeed,11-50,Active,https://fyrfeed.com,hello@fyrfeed.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Content Marketing, Machine Learning, Marketing, Marketing Automation, Software",0,1,,Advertising; business,,,,,,"Berlin, Berlin, Germany",$1M to $10M,2020-10-10,day,"Gateway Ventures, ZAKA VC, IBB Ventures, Lepi Ventures, Julius Göllner",https://www.linkedin.com/company/fyrfeed
Abyssale,https://www.crunchbase.com/organization/abyssale,1-10,Active,https://www.abyssale.com/?utm_source=crunchbase&utm_medium=website&utm_campaign=abyssale_company,,,,,,,,,,,"Advertising, Design, Sales and Marketing, Software","Advertising, Developer APIs, Graphic Design, Marketing Automation",,,,,,,,,,"Paris, Ile-de-France, France",$1M to $10M,2019-01-01,month,"Aglaé Ventures, Founders Future, Kima Ventures, Guillaume Lestrade, Matthieu Besozzi",https://www.linkedin.com/company/abyssale
Mailjet,https://www.crunchbase.com/organization/mailjet,101-250,Active,https://www.mailjet.com,contact@mailjet.com,+33 140280842,,,,,,,,,"Information Technology, Internet Services, Messaging and Telecommunications, Other, Sales and Marketing, Software","B2B, Developer APIs, Digital Marketing, Email, Email Marketing, Internet, Marketing, Marketing Automation, SaaS",0,4,,Scientific and electric apparatus and instruments,,,,,,"Paris, Ile-de-France, France",$1M to $10M,2010-06-04,day,"Hexa, Seventure Partners, IRIS, Entrepreneur Venture, Laurent Asscher",http://www.linkedin.com/company/mailjet
Azuqua,https://www.crunchbase.com/organization/azuqua,51-100,Active,http://www.azuqua.com,support@azuqua.com,(206) 494-5670,,,,,,,,,"Data and Analytics, Information Technology, Internet Services, Sales and Marketing, Software","Cloud Computing, Cloud Management, Data Integration, Enterprise Software, Marketing Automation, SaaS, Software",1,3,Computing; Calculating,Telecommunications,,,,,,"Seattle, Washington, United States",$1M to $10M,2011-01-01,year,"Techstars, Microsoft for Startups, Ignition Partners, Insight Partners, Microsoft Accelerator",http://www.linkedin.com/company/azuqua
