Organization Name,Organization Name URL,Number of Employees,Operating Status,Website,Contact Email,Phone Number,Number of Portfolio Organizations,Number of Investments,Number of Lead Investments,Number of Diversity Investments,Accelerator Program Type,Accelerator Application Deadline,Accelerator Duration (in weeks),Number of Alumni,Industry Groups,Industries,IPqwery - Patents Granted,IPqwery - Trademarks Registered,IPqwery - Most Popular Patent Class,IPqwery - Most Popular Trademark Class,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD),Number of Private Notes,Tags,Headquarters Location,Estimated Revenue Range,Founded Date,Founded Date Precision,Top 5 Investors,LinkedIn
Elucidata,https://www.crunchbase.com/organization/elucidata-2,101-250,Active,http://www.elucidata.io,info@elucidata.io,,,,,,,,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Health Care, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Biotechnology, Clinical Trials, Health Care, Life Science, Machine Learning, SaaS, Software",0,4,,Scientific and technological services,6301650,USD,6301650,,,"Cambridge, Massachusetts, United States",$10M to $50M,2015-01-01,year,"Eight Roads Ventures, F-Prime Capital, IvyCap Ventures, IBOS ventures, TiE SoCal Angels",https://www.linkedin.com/company/elucidata-corporation
Guestlogix,https://www.crunchbase.com/organization/guestlogix,51-100,Active,http://www.guestlogix.com,sales@guestlogix.com,+1 647 317 1517,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Information Technology, Software","E-Commerce, Enterprise Software, Information Services, Information Technology, Machine Learning",4,6,Computing; Calculating,Insurance; financial affairs,,,,,,"Toronto, Ontario, Canada",$10M to $50M,2002-01-01,year,"Beedie Capital, Vistara Growth",http://www.linkedin.com/company/153117
Ubie,https://www.crunchbase.com/organization/ubie,101-250,Active,http://ubiehealth.com/,info@dr-ubie.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Health Care, Science and Engineering, Software","Artificial Intelligence (AI), Health Care, Machine Learning, Medical, SaaS",,,,,,,,,,"Tokyo, Tokyo, Japan",$10M to $50M,2017-05-01,day,"Google for Startups, Mizuho Bank, Sumitomo Mitsui Trust Bank, Rakuten Capital, The Norinchukin Bank",https://www.linkedin.com/company/ubie-inc/
Neural Pocket,https://www.crunchbase.com/organization/neural-pocket,251-500,Active,http://www.neuralpocket.com/,contact@neuralpocket.com,+81-3-5157-2345,,,,,,,,,"Artificial Intelligence (AI), Clothing and Apparel, Data and Analytics, Design, Internet Services, Real Estate, Sales and Marketing, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Fashion, Image Recognition, Internet of Things, Machine Learning, Marketing, Smart Cities",10,2,Computing; Calculating,Advertising; business,,,,,,"Tokyo, Tokyo, Japan",$10M to $50M,2018-01-22,day,"SMBC Venture Capital, Mizuho Capital, UTEC - The University of Tokyo Edge Capital Partners, Mirai Creation Fund, SPARX Group",https://www.linkedin.com/company/35921492
Gild,https://www.crunchbase.com/organization/gild,51-100,Closed,https://www.gild.com,support@gild.com,,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Information Technology, Professional Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Human Resources, Information Technology, Machine Learning, Recruiting, Software",1,0,Computing; Calculating,,592095693,USD,592095693,,,"San Francisco, California, United States",$10M to $50M,2011-01-01,day,"Drive Capital, Correlation Ventures, DNX Ventures, TMT Investments, Baseline Ventures",https://www.linkedin.com/company/gild
SpaceTime Insight,https://www.crunchbase.com/organization/space-time-insight,51-100,Closed,https://spacetimeinsight.com,resources@spacetimeinsight.com,650-513-8550,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Software","Analytics, Internet of Things, Machine Learning, Software",,,,,,,,,,"San Mateo, California, United States",$10M to $50M,2007-01-01,year,"E.ON, NEC Corporation, ClearSky, Zouk Capital, Novus Energy Partners",http://www.linkedin.com/company/space-time-insight
Pliops,https://www.crunchbase.com/organization/pliops,101-250,Active,http://www.pliops.com/,info@pliops.com,+972-3-9456829,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Hardware, Information Technology, Internet Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Cloud Data Services, Data Storage, Database, Machine Learning, Product Design, Semiconductor",7,0,Computing; Calculating,,2359776,USD,2359776,,,"Abba Hillel, HaDarom, Israel",$10M to $50M,2017-01-01,year,"Western Digital, SK Hynix, Viola Ventures, Koch Disruptive Technologies, SBVA",https://www.linkedin.com/company/pliops/
Site 1001,https://www.crunchbase.com/organization/site-1001-inc,51-100,Closed,https://site1001.com,info@site1001.com,(949)276-6300,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Internet Services, Real Estate, Science and Engineering, Software, Sustainability","Artificial Intelligence (AI), Asset Management, Building Maintenance, Commercial Real Estate, Green Building, Internet of Things, Machine Learning, SaaS, Smart Building, Software",0,1,,Scientific and technological services,940246,USD,940246,,,"Kansas City, Missouri, United States",$10M to $50M,2016-01-01,year,"Flyover Capital, JE Dunn Construction, KCRise Fund, ward.ventures, TIFEC",https://linkedin.com/company/site1001
Digital Reasoning,https://www.crunchbase.com/organization/digital-reasoning-systems,101-250,Closed,http://digitalreasoning.com,info@digitalreasoning.com,615-567-8853,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Machine Learning, Natural Language Processing, Software, Text Analytics",24,2,Computing; Calculating,Scientific and electric apparatus and instruments,,,,,,"Franklin, Tennessee, United States",$10M to $50M,2000-01-01,year,"Nasdaq, MidCap Financial, HCA, Macquarie Group, GS Growth",http://www.linkedin.com/company/digital-reasoning-systems
Synesis Group,https://www.crunchbase.com/organization/synesis,1001-5000,Active,http://synesis-group.com,np@synesis.by,+375 (17) 240-36-50,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Events, Gaming, Hardware, Information Technology, Internet Services, Media and Entertainment, Messaging and Telecommunications, Real Estate, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Casual Games, Cloud Infrastructure, Event Management, Machine Learning, Messaging, Smart Cities, Software",,,,,,,,,,"Moscow, Moscow City, Russian Federation",$10M to $50M,2007-01-01,year,Skolkovo Foundation,https://www.linkedin.com/company/synesis/
SCUBA Analytics,https://www.crunchbase.com/organization/scubaanalytics,51-100,Active,https://www.scuba.io,info@scuba.io,+1 844 426 4678,,,,,,,,,"Advertising, Artificial Intelligence (AI), Consumer Electronics, Data and Analytics, Hardware, Sales and Marketing, Science and Engineering, Software","Advertising, Artificial Intelligence (AI), Big Data, Business Intelligence, Computer, Machine Learning, Marketing, Predictive Analytics, SaaS, Software",10,3,,Scientific and electric apparatus and instruments,1827450,USD,1827450,,,"Mountain View, California, United States",$10M to $50M,2015-01-01,year,"DCVC, Vertex Ventures, Allen & Company, M12 - Microsoft's Venture Fund, AME Cloud Ventures",https://www.linkedin.com/company/scubaanalytics
Striveworks,https://www.crunchbase.com/organization/striveworks,101-250,Active,https://striveworks.com,marketing@striveworks.us,2193846381,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Navigation and Mapping, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Computer Vision, Geospatial, Machine Learning, Natural Language Processing, Software",1,0,,Scientific and electric apparatus and instruments,1150733,USD,1150733,,,"Austin, Texas, United States",$10M to $50M,2018-08-02,day,Centana Growth Partners,https://www.linkedin.com/company/striveworks/
LeapYear Technologies,https://www.crunchbase.com/organization/leapyear-technologies,51-100,Closed,https://leapyear.io/,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Privacy and Security, Software","Analytics, Enterprise Software, Financial Services, Machine Learning, Privacy",3,1,Computing; Calculating,Advertising; business,1465923,USD,1465923,,,"San Francisco, California, United States",$10M to $50M,2014-12-09,day,"Bain Capital Ventures, Nyca Partners, Dorm Room Fund, Harpoon, Lightspeed Venture Partners",https://www.linkedin.com/company/leapyear-technologies/
Entropik,https://www.crunchbase.com/organization/entropik-technology,101-250,Active,https://www.entropik.io,info@entropik.io,+91 80 43759863,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Science and Engineering, Software","Artificial Intelligence (AI), Consumer Research, Machine Learning, Market Research, Product Research",1,0,Medical Or Veterinary Science; Hygiene,,,,,,,"Bengaluru, Karnataka, India",$10M to $50M,2016-01-01,year,"JSW Steel, Alpha Wave Global, Alteria Capital, Trifecta Capital Advisors, Bharat Innovation Fund",https://in.linkedin.com/company/entropiktech
Buoy Health,https://www.crunchbase.com/organization/buoy-health,51-100,Active,https://www.buoyhealth.com,support@buoyhealth.com,+1 207 570 1191,,,,,,,,,"Apps, Artificial Intelligence (AI), Data and Analytics, Health Care, Information Technology, Internet Services, Software","Apps, Health Care, Information Technology, Internet, Machine Learning",0,3,,Medical services; veterinary services,385664,USD,385664,,,"Boston, Massachusetts, United States",$10M to $50M,2014-01-01,day,"Humana, F-Prime Capital, Optum Ventures, MBX Capital, Cigna Ventures",https://www.linkedin.com/company/buoyhealth/
Prismforce,https://www.crunchbase.com/organization/prismforce,101-250,Active,http://prismforce.com,,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Information Technology, Science and Engineering, Software","Artificial Intelligence (AI), Information Technology, Machine Learning, SaaS, Software",,,,,,,,,,"Mumbai, Maharashtra, India",$10M to $50M,2021-01-01,year,Peak XV Partners,https://www.linkedin.com/company/prismforce
ACTO,https://www.crunchbase.com/organization/ACTO,51-100,Active,https://acto.com,support@actoapp.com,1-844-277-2286,,,,,,,,,"Artificial Intelligence (AI), Biotechnology, Data and Analytics, Education, Health Care, Science and Engineering, Software","Business Intelligence, Education, Health Care, Life Science, Machine Learning, Predictive Analytics, SaaS",5,3,,Scientific and technological services,903988,USD,903988,,,"Toronto, Ontario, Canada",$10M to $50M,2014-07-20,day,"China Canada Angel Alliance, VentureOut, MaRS Investment Accelerator Fund, Questa Capital Management, DMZ",https://www.linkedin.com/company/actoapp
Revelio Labs,https://www.crunchbase.com/organization/revelio-labs,51-100,Active,https://www.reveliolabs.com,info@reveliolabs.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Business Intelligence, Machine Learning, Software",0,1,Computing; Calculating,Advertising; business,,,,,,"New York, New York, United States",$10M to $50M,2018-10-01,day,"Techstars, Creative Destruction Lab (CDL), Alumni Ventures, BDMI, Barclays Corporate Banking",https://www.linkedin.com/company/revelio-labs
Alcatraz AI,https://www.crunchbase.com/organization/alcatraz,51-100,Active,http://www.alcatraz.ai,contact@alcatraz.ai,650-600-0197,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Privacy and Security, Science and Engineering, Software","3D Technology, Artificial Intelligence (AI), Computer Vision, Facial Recognition, Machine Learning, Security",3,0,Checking-Devices,Scientific and technological services,972498,USD,972498,,,"Redwood City, California, United States",$10M to $50M,2016-01-01,year,"SeedBlink, Mucker Capital, Golden Seeds, HCVC, Johnson Controls",https://www.linkedin.com/company/alcatraz
SupplyPike,https://www.crunchbase.com/organization/supplypike,101-250,Active,https://www.supplypike.com,sales@supplypike.com,479-385-7472,,,,,,,,,"Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Hardware, Science and Engineering, Software, Transportation","Analytics, Artificial Intelligence (AI), Machine Learning, Retail Technology, Software, Supply Chain Management",1,9,Computing; Calculating,Scientific and technological services,,,,,,"Fayetteville, Arkansas, United States",$10M to $50M,2018-01-01,year,"Blumberg Capital, Noro-Moseley Partners, Frontier Growth",https://www.linkedin.com/company/supplypike
Tecnos Data Science Engineering,https://www.crunchbase.com/organization/tecnos-data-science-engineering,101-250,Active,https://www.tdse.jp/,,03-6383-3261,1,1,1,,,,,,"Artificial Intelligence (AI), Data and Analytics, Design, Internet Services, Science and Engineering, Software","Artificial Intelligence (AI), Internet, Machine Learning, Product Design",,,,,,,,,,"Tokyo, Tokyo, Japan",$10M to $50M,2013-10-17,day,"ZMP, NTT Data, Aioi Nissay Dowa Insurance, Tecnos Japan",https://www.linkedin.com/company/テクノスデータサイエンス・エンジニアリング（株）
Parallel Domain,https://www.crunchbase.com/organization/parallel-domain,51-100,Active,https://www.paralleldomain.com,info@paralleldomain.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Hardware, Software, Transportation","3D Technology, Autonomous Vehicles, Big Data, Machine Learning, Simulation",0,1,,Scientific and technological services,,,,,,"San Francisco, California, United States",$10M to $50M,2017-08-01,month,"Costanoa Ventures, Toyota Ventures, March Capital, Ubiquity Ventures, Calibrate Ventures",https://www.linkedin.com/company/parallel-domain
HiredScore,https://www.crunchbase.com/organization/hiredscore,101-250,Active,http://www.hiredscore.com,,16107162728,,,,,,,,,"Administrative Services, Artificial Intelligence (AI), Data and Analytics, Professional Services, Science and Engineering, Software","Artificial Intelligence (AI), Big Data, Human Resources, Machine Learning, Recruiting, SaaS, Software",0,2,Computing; Calculating,Scientific and technological services,702230,USD,702230,,,"New York, New York, United States",$10M to $50M,2012-01-01,year,,https://www.linkedin.com/company/hiredscore
Arimo,https://www.crunchbase.com/organization/arimo,51-100,Active,https://arimo.com,info@arimo.com,,,,,,,,,,"Artificial Intelligence (AI), Data and Analytics, Internet Services, Science and Engineering, Software","Analytics, Artificial Intelligence (AI), Big Data, Internet of Things, Machine Learning",6,1,Computing; Calculating,Scientific and electric apparatus and instruments,1769385,USD,1769385,,,"Mountain View, California, United States",$10M to $50M,2012-01-01,year,"Andreessen Horowitz, Bloomberg Beta, Lightspeed Venture Partners",https://www.linkedin.com/company/arimo-inc-/
Wing Venture Capital,https://www.crunchbase.com/organization/wing-venture-capital,51-100,Active,http://wing.vc,info@wing.vc,+1 (650) 316-8300,103,174,44,18,,,,,"Artificial Intelligence (AI), Data and Analytics, Financial Services, Lending and Investments, Professional Services, Software","Business Development, Financial Services, Impact Investing, Machine Learning, Venture Capital",,,,,1957724,USD,1957724,,,"Palo Alto, California, United States",$10M to $50M,2013-07-03,day,,https://www.linkedin.com/company/wing-venture-capital
